SRC_POLICE_PRECINCT,lat,lon,hr
078,40.68035,-73.97477,13
081,40.683636,-73.922874,01
088,40.688904,-73.980934,22
094,40.722652,-73.94817,04
050,40.88663,-73.900154,04
060,40.57526,-73.968895,01
010,40.745148,-74.00398,20
025,40.805534,-73.940155,11
028,40.804417,-73.955376,18
032,40.821636,-73.93909,00
033,40.838127,-73.946526,22
081,40.70028,-73.941154,08
094,40.722576,-73.94049,05
007,40.71376,-73.9793,20
017,40.743187,-73.97207,12
069,40.636024,-73.89506,02
076,40.680428,-73.99685,11
094,40.736282,-73.950745,12
120,40.624603,-74.079605,19
001,40.701344,-74.01252,09
034,40.850876,-73.935394,17
069,40.63145,-73.887085,06
081,40.681835,-73.916985,22
123,40.54315,-74.17378,21
005,40.71685,-73.99454,16
023,40.78588,-73.94884,00
033,40.83882,-73.94564,12
048,40.83998,-73.88224,16
050,40.911076,-73.902954,21
070,40.64997,-73.958626,19
078,40.6778,-73.97291,18
081,40.685417,-73.925026,10
084,40.689137,-73.990715,08
120,40.64661,-74.0811,19
123,40.54886,-74.20017,03
010,40.739277,-73.999176,03
017,40.74608,-73.974945,14
088,40.688213,-73.97286,16
112,40.72332,-73.85345,16
005,40.719353,-73.99088,16
007,40.721474,-73.98383,09
013,40.73208,-73.98428,14
081,40.687496,-73.93297,20
084,40.696033,-73.984535,12
112,40.731815,-73.8713,16
001,40.723747,-74.00612,07
020,40.785534,-73.98401,17
025,40.80635,-73.938095,10
032,40.824757,-73.94052,01
041,40.81047,-73.88446,00
088,40.690346,-73.9603,11
094,40.72606,-73.93981,18
120,40.61181,-74.12123,16
001,40.721622,-74.00221,11
014,40.754707,-73.99164,02
033,40.840195,-73.94307,14
034,40.856503,-73.93277,18
042,40.839268,-73.903824,01
060,40.57944,-73.979614,08
069,40.63043,-73.88593,06
077,40.671627,-73.93364,11
078,40.673107,-73.980415,12
013,40.735764,-73.97491,19
041,40.822704,-73.886345,19
070,40.61409,-73.94884,16
071,40.663532,-73.93289,01
088,40.682873,-73.96397,13
094,40.714066,-73.94938,06
112,40.73181,-73.866646,13
120,40.644466,-74.07686,08
010,40.74574,-73.99957,13
017,40.754505,-73.965706,19
018,40.766502,-73.99418,19
041,40.820984,-73.893326,08
046,40.859974,-73.900795,07
077,40.671772,-73.93641,17
005,40.716457,-74.002335,09
013,40.743225,-73.98414,17
048,40.852486,-73.88724,13
049,40.853683,-73.86917,15
071,40.66807,-73.950676,17
084,40.69538,-73.985115,08
001,40.708027,-74.0156,17
014,40.755806,-73.98641,18
025,40.803425,-73.93309,08
032,40.815826,-73.93701,23
046,40.84588,-73.904755,09
048,40.851402,-73.89343,00
076,40.68736,-73.99788,17
078,40.68405,-73.97746,17
088,40.68984,-73.97863,21
094,40.716766,-73.9634,14
123,40.554142,-74.17635,10
001,40.71058,-74.007385,18
018,40.76161,-73.99032,16
023,40.789948,-73.94293,15
032,40.81851,-73.93765,02
069,40.64275,-73.90378,21
078,40.673485,-73.97296,18
112,40.730118,-73.86232,12
033,40.84322,-73.939186,08
048,40.847878,-73.886024,16
071,40.669777,-73.9583,09
078,40.680187,-73.967964,00
112,40.72656,-73.83802,10
120,40.63196,-74.1228,16
123,40.5303,-74.22038,22
010,40.75673,-73.99389,18
013,40.741413,-73.98337,07
017,40.74854,-73.97315,16
023,40.790367,-73.949776,16
041,40.817352,-73.88339,20
050,40.89505,-73.88489,22
070,40.635815,-73.95343,20
071,40.660233,-73.93712,12
088,40.69349,-73.97917,09
120,40.62752,-74.07617,16
010,40.75702,-74.00494,09
014,40.752197,-73.981834,21
018,40.757286,-73.97812,13
041,40.824512,-73.88961,02
046,40.845387,-73.92112,07
063,40.61219,-73.92323,11
112,40.724968,-73.840355,12
014,40.74715,-73.985504,19
023,40.787872,-73.938034,08
032,40.81967,-73.94424,20
034,40.865795,-73.920006,07
049,40.859207,-73.85517,08
071,40.65689,-73.9537,18
079,40.692062,-73.95191,14
094,40.732323,-73.95461,16
123,40.518826,-74.19864,23
010,40.756573,-74.00384,11
023,40.79184,-73.93556,20
070,40.650387,-73.95872,14
084,40.696556,-73.98091,18
120,40.625603,-74.075035,02
013,40.73883,-73.983154,03
018,40.762074,-73.98628,17
034,40.856888,-73.932556,02
041,40.820683,-73.89171,17
050,40.877106,-73.90616,03
069,40.641174,-73.89143,13
076,40.68742,-73.999725,06
077,40.669434,-73.9255,11
017,40.756367,-73.96012,01
060,40.5825,-73.96118,19
018,40.762386,-73.984375,22
049,40.845413,-73.865204,08
070,40.654068,-73.96177,21
084,40.68714,-73.98125,13
001,40.72255,-74.00631,18
018,40.770313,-73.99141,10
025,40.80118,-73.93975,08
032,40.818424,-73.94515,01
048,40.8477,-73.90097,11
060,40.585335,-73.98749,09
070,40.629536,-73.97465,08
076,40.681934,-74.00572,16
078,40.664013,-73.97735,07
094,40.718708,-73.95764,13
014,40.750828,-73.98777,22
033,40.847527,-73.93561,00
049,40.856045,-73.84395,08
060,40.578938,-73.98522,15
078,40.666256,-73.98873,10
081,40.682987,-73.92002,14
112,40.722305,-73.84414,20
123,40.545223,-74.21843,17
005,40.718018,-73.99996,22
023,40.791904,-73.94151,07
025,40.80549,-73.937965,18
046,40.850475,-73.915436,00
048,40.851208,-73.89503,16
071,40.66606,-73.95863,23
010,40.7509,-73.99812,11
014,40.754128,-73.98834,06
018,40.75997,-73.98408,19
034,40.84829,-73.93347,16
048,40.844105,-73.898,09
050,40.87432,-73.90636,18
069,40.63839,-73.89576,12
084,40.68777,-73.98701,17
001,40.709522,-74.00167,12
007,40.7227,-73.98787,20
023,40.78848,-73.95114,17
025,40.805058,-73.93904,00
032,40.822166,-73.94242,23
033,40.83435,-73.94469,19
049,40.840717,-73.84052,23
060,40.57916,-73.98309,12
071,40.66434,-73.93155,18
081,40.684147,-73.922966,00
084,40.700836,-73.99495,00
094,40.71976,-73.94476,07
123,40.524643,-74.23138,17
001,40.704334,-74.00591,00
007,40.71738,-73.99131,16
017,40.746033,-73.9768,21
042,40.83501,-73.90353,08
060,40.57275,-73.997055,05
070,40.65008,-73.96101,09
078,40.662422,-73.9811,12
081,40.6811,-73.9224,00
112,40.725174,-73.83739,23
120,40.615913,-74.08273,21
123,40.531967,-74.20499,07
010,40.74824,-74.00546,07
017,40.750843,-73.978615,06
077,40.67642,-73.94154,19
005,40.716084,-74.001434,10
046,40.857418,-73.89996,16
060,40.586918,-73.96387,06
071,40.66435,-73.95665,09
084,40.698193,-73.98558,20
120,40.607212,-74.07682,08
123,40.527363,-74.20054,18
010,40.757065,-74.00106,15
013,40.729797,-73.97481,22
018,40.76426,-73.97302,16
034,40.849617,-73.936745,11
041,40.80304,-73.868904,18
042,40.823376,-73.90912,17
070,40.64507,-73.95803,17
084,40.689583,-73.99202,14
094,40.7216,-73.941864,19
007,40.712463,-73.99241,17
014,40.747078,-73.981346,05
040,40.81108,-73.9273,18
069,40.62764,-73.89022,19
076,40.688766,-73.99907,12
081,40.68789,-73.936035,10
001,40.725792,-74.01103,17
032,40.829163,-73.93727,06
034,40.86769,-73.92122,21
049,40.863396,-73.839874,06
069,40.642673,-73.89778,03
071,40.666286,-73.95084,18
079,40.68086,-73.95441,12
084,40.69981,-73.984276,09
123,40.51376,-74.23687,15
001,40.726204,-74.00258,17
013,40.73978,-73.97951,10
042,40.827755,-73.9117,17
076,40.6867,-73.9982,19
078,40.6826,-73.97786,17
042,40.824066,-73.908714,10
046,40.85908,-73.898186,19
048,40.846657,-73.89619,21
069,40.64366,-73.90067,09
079,40.678455,-73.949684,19
088,40.68945,-73.96809,08
007,40.710976,-73.97962,19
017,40.75831,-73.96294,00
063,40.592815,-73.90808,15
071,40.66434,-73.93155,18
079,40.69505,-73.952,08
094,40.71882,-73.9468,20
010,40.75578,-74.00199,22
014,40.75595,-73.99074,18
023,40.788906,-73.94369,20
042,40.839924,-73.895645,16
046,40.85482,-73.9112,16
081,40.696785,-73.93703,11
084,40.697887,-73.99461,16
088,40.68954,-73.971146,18
094,40.72045,-73.95271,03
112,40.738194,-73.8492,07
005,40.716515,-74.00331,08
014,40.75247,-73.99017,13
032,40.81847,-73.9414,12
048,40.85005,-73.88601,18
049,40.85427,-73.842224,12
120,40.63172,-74.095924,16
001,40.72255,-74.00631,10
007,40.714462,-73.98166,09
018,40.76525,-73.995094,18
023,40.78722,-73.952065,14
032,40.81401,-73.94466,11
033,40.851303,-73.95049,01
034,40.86159,-73.92475,21
041,40.815464,-73.89962,11
079,40.680088,-73.94398,10
047,40.895374,-73.86356,21
104,40.723423,-73.895424,10
020,40.771053,-73.98715,15
024,40.792183,-73.968025,17
043,40.81428,-73.857475,17
047,40.87683,-73.86472,20
101,40.59298,-73.789055,06
106,40.659172,-73.839874,13
009,40.725777,-73.98661,17
106,40.665924,-73.83504,16
113,40.69165,-73.779205,17
026,40.81569,-73.958305,11
107,40.736073,-73.77356,18
009,40.72972,-73.980865,20
020,40.78542,-73.98399,20
100,40.58495,-73.81881,01
101,40.604782,-73.754005,13
009,40.726524,-73.99585,02
067,40.650898,-73.94766,03
101,40.601936,-73.74876,07
020,40.77178,-73.9792,17
090,40.70604,-73.94129,16
100,40.581547,-73.84321,23
114,40.75405,-73.90842,14
020,40.785027,-73.980675,09
026,40.815155,-73.95784,14
100,40.584126,-73.8221,18
009,40.727093,-73.99156,00
100,40.585,-73.82622,13
113,40.678276,-73.762344,23
028,40.801666,-73.95096,13
030,40.82523,-73.94761,20
101,40.593723,-73.77496,18
114,40.754158,-73.898636,21
024,40.794052,-73.970375,21
030,40.825924,-73.95133,08
090,40.71196,-73.9407,09
020,40.76889,-73.9821,16
006,40.734108,-74.004585,21
024,40.791557,-73.96848,17
030,40.82532,-73.94574,14
101,40.59602,-73.74303,08
006,40.732525,-73.99698,14
026,40.815544,-73.956924,18
030,40.827343,-73.94279,21
108,40.744167,-73.91248,00
006,40.740112,-74.00597,13
020,40.78542,-73.98399,06
024,40.800583,-73.960075,14
028,40.80897,-73.94833,08
030,40.822987,-73.95568,12
006,40.73552,-73.99399,11
090,40.70725,-73.958466,22
024,40.78896,-73.97595,19
026,40.81339,-73.95627,23
101,40.604977,-73.754425,00
026,40.809364,-73.96797,18
030,40.82959,-73.950066,17
108,40.735485,-73.91747,14
006,40.733433,-73.9955,14
024,40.79335,-73.97274,14
028,40.808796,-73.94473,22
020,40.785492,-73.984116,21
010,40.758427,-73.99264,15
026,40.81569,-73.958305,20
028,40.80781,-73.945564,15
009,40.723835,-73.97357,19
026,40.8162,-73.954216,14
010,40.748398,-74.005844,19
020,40.786915,-73.98124,11
024,40.800117,-73.962845,17
108,40.74539,-73.90662,18
006,40.73263,-74.004906,23
010,40.745823,-74.001816,21
028,40.806664,-73.94284,10
006,40.731228,-74.00301,16
009,40.725193,-73.98705,12
026,40.803627,-73.963394,16
020,40.77553,-73.97646,16
024,40.79085,-73.98152,23
030,40.826427,-73.950455,09
009,40.724335,-73.98129,08
006,40.734657,-74.000206,18
007,40.719025,-73.98978,09
009,40.734432,-73.989914,04
005,40.72106,-73.99821,20
010,40.742252,-74.00071,08
026,40.810062,-73.95497,17
033,40.848793,-73.94358,18
028,40.80186,-73.949295,12
020,40.7745,-73.98463,22
101,40.608498,-73.74566,16
010,40.75458,-73.99915,11
033,40.839867,-73.94064,09
100,40.586643,-73.82091,08
006,40.73273,-73.99382,12
023,40.789444,-73.93754,15
033,40.84272,-73.944046,15
009,40.725193,-73.98705,02
026,0.0,0.0,13
101,40.598896,-73.75605,22
005,40.718143,-73.993835,18
010,40.754936,-73.9979,04
020,40.77622,-73.97596,15
005,40.712463,-73.99241,08
023,40.784718,-73.94819,09
028,40.801018,-73.95137,10
030,40.822643,-73.953224,11
006,40.729652,-74.00221,22
007,40.718517,-73.98439,16
024,40.796642,-73.96848,09
026,40.810764,-73.9526,16
030,40.823814,-73.95022,20
006,40.731888,-74.00085,02
026,40.8188,-73.956024,08
028,40.80777,-73.94549,03
030,40.823547,-73.95539,15
088,40.696384,-73.977394,12
009,40.72663,-73.985985,01
010,40.75006,-74.00388,16
020,40.77242,-73.97873,09
026,40.814014,-73.95238,08
123,40.523754,-74.18594,07
007,40.719204,-73.99037,09
030,40.821144,-73.95753,08
101,40.595253,-73.782135,23
009,40.725033,-73.98861,09
018,40.767593,-73.99286,22
020,40.78108,-73.985374,17
033,40.847355,-73.93518,03
076,40.682907,-73.99306,09
088,40.69832,-73.962265,07
005,40.710983,-74.00052,11
006,40.729168,-74.0012,23
020,40.773872,-73.98223,14
023,40.798126,-73.94832,09
112,40.7244,-73.84981,05
001,40.709522,-74.00167,09
025,40.805534,-73.940155,20
033,40.841843,-73.94539,14
042,40.828762,-73.8964,20
049,40.854477,-73.8667,08
060,40.583534,-73.984184,22
063,40.616295,-73.92991,19
084,40.694836,-73.98393,15
088,40.684803,-73.97071,17
007,40.71701,-73.98029,08
014,40.755375,-73.98138,14
017,40.74775,-73.98086,07
046,40.859875,-73.89323,13
048,40.847027,-73.89807,20
050,40.884033,-73.89797,12
077,40.675644,-73.94161,06
013,40.74135,-73.981316,09
041,40.820187,-73.890686,04
060,40.584923,-73.982,06
079,40.67973,-73.9374,15
120,40.613075,-74.12257,05
123,40.52474,-74.233444,13
010,40.741646,-74.00487,19
018,40.76208,-73.97593,18
023,40.78363,-73.94353,15
032,40.8285,-73.93779,22
046,40.862442,-73.89715,04
069,40.63484,-73.904976,21
081,40.68969,-73.933395,17
084,40.700836,-73.99495,00
088,40.683037,-73.96478,09
001,40.705692,-74.00953,10
025,40.805637,-73.9344,08
034,40.864807,-73.92585,13
048,40.846447,-73.8984,16
060,40.583176,-73.96224,15
077,40.677525,-73.963715,15
078,40.672832,-73.96908,00
079,40.68174,-73.95859,21
094,40.714943,-73.942764,10
123,40.54238,-74.20219,14
013,40.74087,-73.98799,16
014,40.753525,-73.994545,10
025,40.80918,-73.93605,19
032,40.809692,-73.94409,18
063,40.63413,-73.928505,21
084,40.70206,-73.99262,14
042,40.82814,-73.8953,20
050,40.901295,-73.89684,08
060,40.578438,-73.96805,18
070,40.643257,-73.95776,19
007,40.718864,-73.97483,17
017,40.755756,-73.96479,18
023,40.78363,-73.94353,07
025,40.803425,-73.93309,11
034,40.85431,-73.93009,07
069,40.646797,-73.89579,10
076,40.677998,-74.00415,08
077,40.673256,-73.9307,16
094,40.716805,-73.9546,21
112,40.71566,-73.8556,00
120,40.63173,-74.1249,20
001,40.717175,-74.01288,12
007,40.72046,-73.98721,23
010,40.748077,-74.00508,12
014,40.750988,-73.99063,17
018,40.762165,-73.97998,22
023,40.793472,-73.93726,20
046,40.856243,-73.895584,08
077,40.668507,-73.92561,20
079,40.68723,-73.941795,20
005,40.709522,-74.00167,19
017,40.74701,-73.977196,15
025,40.80098,-73.93178,15
032,40.820694,-73.93687,03
042,40.831055,-73.905846,17
048,40.86038,-73.88889,20
060,40.578293,-73.958046,14
063,40.629192,-73.94382,00
079,40.693203,-73.953995,00
088,40.681343,-73.965515,13
010,40.74044,-74.00203,16
018,40.758266,-73.97465,08
048,40.856026,-73.88328,02
060,40.57686,-73.98266,19
084,40.70165,-73.99149,23
094,40.727383,-73.95183,10
120,40.64081,-74.1193,11
014,40.75529,-73.99493,19
023,40.78739,-73.94483,21
066,40.623962,-73.97245,14
069,40.640236,-73.90598,08
070,40.63615,-73.949776,02
071,40.667164,-73.93407,15
088,40.681767,-73.96754,10
017,40.75613,-73.96761,22
023,40.790367,-73.949776,20
046,40.84869,-73.90329,17
060,40.57736,-73.95817,14
079,40.68064,-73.95338,10
081,40.67686,-73.92,19
094,40.717022,-73.94913,09
014,40.74967,-73.99531,04
025,40.80015,-73.93921,11
032,40.821476,-73.942894,14
049,40.847435,-73.86217,08
050,40.87638,-73.901596,09
063,40.609745,-73.93135,23
081,40.68922,-73.93755,23
120,40.61425,-74.07258,13
001,40.72805,-74.00721,22
005,40.717922,-73.9931,17
033,40.83713,-73.9389,09
034,40.86369,-73.91707,21
041,40.81632,-73.89622,13
063,40.630688,-73.92521,05
066,40.62237,-73.96473,13
076,40.68788,-73.99551,03
078,40.68178,-73.98192,20
079,40.691017,-73.954475,16
123,40.534805,-74.21576,17
005,40.71924,-73.99997,01
017,40.743565,-73.973015,05
040,40.815437,-73.924,17
049,40.84162,-73.8694,12
070,40.65217,-73.96141,17
071,40.66733,-73.95353,15
076,40.678104,-73.99091,00
081,40.69595,-73.93764,15
084,40.69538,-73.985115,06
023,40.794804,-73.94047,09
025,40.798412,-73.941154,11
032,40.837364,-73.93417,18
042,40.824066,-73.908714,07
048,40.8617,-73.89139,08
070,40.65217,-73.96141,21
120,40.617786,-74.08111,18
123,40.52299,-74.216354,13
013,40.73883,-73.983154,00
018,40.76588,-73.97977,11
046,40.859608,-73.90778,20
050,40.87563,-73.912796,23
069,40.647255,-73.89072,19
071,40.661327,-73.93141,23
094,40.729473,-73.95092,17
123,40.532482,-74.2031,00
005,40.719456,-73.99441,22
014,40.75312,-73.98114,23
042,40.83196,-73.899086,17
048,40.841877,-73.8888,14
049,40.861336,-73.866806,18
071,40.66408,-73.94817,06
081,40.696686,-73.9378,09
088,40.690125,-73.960266,17
007,40.717922,-73.988525,22
014,40.75734,-73.98602,16
023,40.789948,-73.94293,15
032,40.815975,-73.94322,08
069,40.646572,-73.89617,16
078,40.667973,-73.987305,07
112,40.734768,-73.861595,13
120,40.614212,-74.096756,22
123,40.525932,-74.221924,07
005,40.713753,-73.997955,14
018,40.765846,-73.97668,13
025,40.809124,-73.93817,07
034,40.863163,-73.91988,17
063,40.60553,-73.92917,19
070,40.631493,-73.971855,19
076,40.672886,-73.99922,01
078,40.680626,-73.97119,17
084,40.69613,-73.987114,03
088,40.696297,-73.97716,21
094,40.71976,-73.94476,08
014,40.754707,-73.98676,17
017,40.74285,-73.97721,13
018,40.76172,-73.98281,21
042,40.83285,-73.886246,23
049,40.855984,-73.85562,09
050,40.881687,-73.90283,09
077,40.678818,-73.96535,07
013,40.73883,-73.983154,17
042,40.82419,-73.91385,10
063,40.622982,-73.94229,04
071,40.664097,-73.93156,14
123,40.519127,-74.19714,08
005,40.70977,-73.99622,10
023,40.787506,-73.9383,12
046,40.85537,-73.90473,20
069,40.633606,-73.91623,07
070,40.640583,-73.95573,11
081,40.6831,-73.93209,22
088,40.69349,-73.97917,14
112,40.72901,-73.85935,08
120,40.62474,-74.12785,07
010,40.7603,-73.99499,01
033,40.833786,-73.94037,16
034,40.866024,-73.92588,15
042,40.83332,-73.89676,17
048,40.844143,-73.88921,15
060,40.578106,-73.99263,21
077,40.670734,-73.93373,20
078,40.66677,-73.98831,20
079,40.68661,-73.94073,16
001,40.706448,-74.01277,13
005,40.715427,-74.00268,16
014,40.75614,-73.981255,15
025,40.798424,-73.93519,21
046,40.860996,-73.89643,05
063,40.61146,-73.92437,14
071,40.654255,-73.96177,16
120,40.61608,-74.06763,13
032,40.814133,-73.946915,23
033,40.835484,-73.9494,08
048,40.846172,-73.88488,15
049,40.856895,-73.85716,07
033,40.835484,-73.9494,08
041,40.815132,-73.892426,04
069,40.641945,-73.916626,07
076,40.67615,-74.00009,20
078,40.669147,-73.98973,10
081,40.69302,-73.93706,00
084,40.68342,-73.982,14
088,40.681435,-73.96143,08
111,40.751614,-73.74268,08
112,40.731815,-73.8713,17
120,40.6398,-74.08295,06
023,40.789684,-73.95446,13
070,40.63719,-73.952286,17
076,40.68225,-73.99134,11
081,40.684563,-73.93238,02
084,40.70145,-73.989624,17
123,40.511734,-74.21044,09
001,40.728912,-74.0086,13
005,40.7224,-73.99165,01
025,40.805058,-73.93904,15
034,40.85839,-73.93464,15
041,40.818798,-73.89213,16
050,40.88563,-73.90608,10
063,40.63556,-73.922844,07
070,40.63104,-73.947495,19
088,40.69349,-73.97917,12
112,40.72545,-73.837776,00
005,40.713013,-74.0009,16
010,40.75024,-73.998604,16
018,40.768436,-73.98906,14
034,40.84984,-73.934975,02
041,40.82656,-73.89683,12
048,40.844143,-73.88921,11
060,40.58313,-73.9654,13
078,40.670265,-73.99763,10
079,40.67786,-73.93863,06
001,40.722385,-74.00378,15
014,40.744946,-73.985985,20
041,40.81478,-73.88465,05
049,40.85923,-73.83137,17
070,40.61549,-73.95445,19
076,40.688,-73.99757,10
077,40.674904,-73.94447,09
084,40.68442,-73.97839,17
112,40.71958,-73.83978,17
005,40.71415,-74.00341,14
017,40.747513,-73.9688,13
033,40.846153,-73.932335,22
060,40.57576,-73.96209,13
069,40.6408,-73.904305,19
070,40.637512,-73.96278,11
088,40.696213,-73.97528,15
094,40.72092,-73.944786,11
014,40.748222,-73.984085,03
017,40.750443,-73.96599,20
088,40.69614,-73.9734,21
001,40.715477,-74.01669,18
034,40.867382,-73.926414,14
048,40.844105,-73.898,16
078,40.677406,-73.983055,06
120,40.63165,-74.08762,00
010,40.748436,-73.9962,16
014,40.75484,-73.98412,12
018,40.76227,-73.99581,20
023,40.796795,-73.94718,09
048,40.857536,-73.887146,04
049,40.845287,-73.858665,20
050,40.90347,-73.88628,07
076,40.691193,-73.99777,13
078,40.66769,-73.98753,14
081,40.681377,-73.922455,16
017,40.748837,-73.98155,20
032,40.831978,-73.93515,19
049,40.848545,-73.86865,10
078,40.683514,-73.97596,09
088,40.687088,-73.96662,16
123,40.510094,-74.23421,20
032,40.825226,-73.940186,15
042,40.827755,-73.9117,15
013,40.734837,-73.98312,10
033,40.84048,-73.93647,18
034,40.85206,-73.934784,12
050,40.903576,-73.912605,14
060,40.579803,-73.97184,10
070,40.641304,-73.95644,19
078,40.677406,-73.983055,08
088,40.686745,-73.96553,08
010,40.760155,-73.9988,16
013,40.74147,-73.985435,22
014,40.745857,-73.98435,17
017,40.75831,-73.96294,13
025,40.80288,-73.94061,09
032,40.82725,-73.9387,19
048,40.855755,-73.88544,14
050,40.87391,-73.909164,15
112,40.71512,-73.83224,12
032,40.814102,-73.940865,17
076,40.684006,-74.001656,19
088,40.69192,-73.97896,00
001,40.722992,-74.0023,16
014,40.748207,-73.99267,02
025,40.798584,-73.93353,03
028,40.80402,-73.950356,11
032,40.82803,-73.934845,00
041,40.82389,-73.89585,14
050,40.880135,-73.903946,09
060,40.585938,-73.98987,00
069,40.632538,-73.883194,13
076,40.68752,-73.999535,11
094,40.716938,-73.94818,09
014,40.755074,-73.98869,21
023,40.798546,-73.94165,19
033,40.840496,-73.94599,15
042,40.823658,-73.91206,13
046,40.861942,-73.89373,10
049,40.85667,-73.86569,15
120,40.639965,-74.07753,15
123,40.56025,-74.16974,13
